label	1st	2nd	3rd	4th	5th
ปลากะพงทอดกรอบ	ปลากะพงทอดน้ำปลา (0.84)	ปลากะพงทอดกระเทียม (0.78)	แกงส้มเนื้อปลากะพง ทอด (0.74)	เนื้อปลากะพงทอดพริกไทยดำ (0.73)	ปลากะพงผัดฉ่า (0.69)
แกงเผ็ดยอดมะพร้าวหมู	แกงเผ็ดยอดมะพร้าวไก่ (0.81)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.74)	แกงเขียวหวานหมูพริกขี้หนู (0.58)	แกงป่าหมู (0.57)	แกงเขียวหวานหมู (0.57)
ข้าวผัดผงกระหรี่หมู	ข้าวผัดผงกระหรี่ไก่ (0.90)	ข้าวผัดผงกระหรี่ปลาหมึก (0.87)	ข้าวผัดผงกระหรี่กุ้ง (0.86)	ข้าวผัดผงกระหรี่เนื้อ (0.79)	ปลาหมึกผัดผงกระหรี่ (0.79)
ข้าวผัดผงกระหรี่ไก่	ข้าวผัดผงกระหรี่หมู (0.90)	ข้าวผัดผงกระหรี่ปลาหมึก (0.88)	ข้าวผัดผงกระหรี่กุ้ง (0.85)	ปลาหมึกผัดผงกระหรี่ (0.79)	ข้าวผัดผงกระหรี่เนื้อ (0.79)
ยำผักกะเฉด	ผัดผักกะเฉด (0.83)	ผัดผักกะเฉดไฟแดง (0.75)	เส้นหมี่ผัดกะเฉด (0.65)	เส้นหมี่ผัดกะเฉดกุ้ง (0.61)	เส้นหมี่ผัดกะเฉดไก่ (0.60)
โกโก้เย็น	โอวัลตินเย็น (0.76)	ชาดำเย็น (0.41)	โอวัลตินร้อน (0.24)	น้ำตะไคร้ร้อน (0.17)	น้ำขิงร้อน (0.17)
เนื้อน้ำตก	แกงป่าเนื้อ (0.70)	เนื้อแดดเดียว (0.65)	ลาบเนื้อ (0.63)	แกงเขียวหวานเนื้อ (0.61)	กะเพราเนื้อ (0.53)
ยำทูน่า	ยำหอยนางรม (0.76)	ยำกุนเชียง (0.75)	ยำไส้กรอก (0.75)	ยำปลาหมึก (0.71)	ยำตะไคร้ (0.65)
ข้าวผัดน้ำพริกเผาหมู	ข้าวผัดหมู (0.96)	ข้าวผัดเขียวหวานหมู (0.96)	ข้าวผัดซีอิ๊วหมู (0.90)	กต.ผัดแกงเขียวหวานหมู (0.87)	แกงเขียวหวานหมู (0.85)
มะม่วงปั่น	มะม่วงมะพร้าวปั่น (0.82)	มะยงชิดปั่น (0.81)	น้ำส้มปั่น (0.67)	น้ำแคนตาลูปปั่น (0.50)	น้ำมะพร้าวปั่น (0.49)
ปูนิ่มผัดผงกระหรี่	ปลาหมึกผัดผงกระหรี่ (0.84)	เนื้อปูผัดผงกะหรี่ (0.75)	ข้าวผัดผงกระหรี่ปลาหมึก (0.74)	ข้าวผัดผงกระหรี่หมู (0.73)	ข้าวผัดผงกระหรี่เนื้อ (0.72)
เนื้อออสเตรเลียผัดน้ำมันหอย	ข้าวราดหน้าเนื้อน้ำมันหอย (0.74)	หอยแมลงภู่นิวซีแลนด์ผัดผงกะหรี่ (0.70)	ผัดเห็ดเข็มทองน้ำมันหอย (0.67)	เนื้อปูผัดพริกไทยดำ (0.66)	เนื้อปูผัดผงกะหรี่ (0.63)
ข้าวต้มหมูสับ	กต.หมูสับ (0.65)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.64)	ข้าวผัดน้ำพริกเผาหมู (0.56)	ข้าวผัดกุนเชียง (0.56)	ข้าวผัดน้ำพริกเผาเนิ้อ (0.56)
หมูน้ำมันหอย	ข้าวราดหน้าหมูน้ำมันหอย (0.84)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.62)	ผักกาดขาวน้ำมันหอย (0.61)	คะน้าฮ่องกงน้ำมันหอย (0.59)	เนื้อออสเตรเลียผัดน้ำมันหอย (0.58)
ผัดไทยห่อไข่	ข้าวผัดไข่ (0.65)	ไข่พะโล้ (0.64)	ไข่ชะอมทอด 7 ชิ้น (0.56)	สลัดไข่ (0.53)	แกงส้มชะอมไข่กุ้ง (0.50)
ไข่เจียวกุ้งสับ	ทอดมันข้าวโพดกุ้งสับ (0.84)	ข้าวผัดกุ้ง (0.79)	ข้าวผัดเขียวหวานกุ้ง (0.78)	ข้าวผัดน้ำพริกเผากุ้ง (0.77)	ทอดมันกุ้ง (0.76)
ผัดเห็ดรวมเจ	ยำเห็ดรวมเจ (0.82)	เห็ดรวมทอดเจ (0.80)	ผัดผักรวมมิตรเจ (0.73)	เต้าหู้ผัดถั่วงอกเจ (0.73)	ผัดผักบุ้ง เจ (0.72)
ข้าวผัดน้ำพริกเผาเนื้อปลากระพง	ข้าวต้มเนื้อปลากระพง (0.91)	ต้มยำเนื้อปลากะพง (0.77)	ต้มข่าเนื้อปลากะพง (0.76)	กะเพราเนื้อปลากะพง (0.75)	เนื้อปลากะพงสามรส (0.75)
ข้าวผัดซีอิ๊วไก่	กต.ผัดซีอิ๊วไก่ (0.90)	ข้าวผัดน้ำพริกเผาไก่ (0.89)	ข้าวผัดไก่ (0.87)	ข้าวผัดเขียวหวานไก่ (0.87)	ข้าวผัดซีอิ๊วหมู (0.84)
ก๋วยเตี๋ยวราดหน้าเนื้อ	กต.เนื้อสับ (0.84)	กต.ราดหน้าหมูนุ่ม (0.72)	โรตีแกงเขียวหวานเนื้อ (0.70)	กต.ราดหน้าปลาหมึก (0.68)	ข้าวผัดเขียวหวานเนื้อ (0.67)
ยำคอหมูย่าง	ส้มตำคอหมูย่าง (0.89)	คอหมูย่าง (0.88)	ยำเอ็นหมู (0.71)	ข้าวหน้าคอหมูย่าง ไข่ดองซีอิ๊ว (0.66)	ลาบหมู (0.65)
ก๋วยเตี๋ยวราดหน้าปลาหมึก	กต.ราดหน้ากุ้ง (0.85)	กต.ราดหน้าไก่ (0.80)	กต.ราดหน้าปลากะพง (0.78)	กต.หมูสับ (0.76)	กต.ราดหน้าหมูนุ่ม (0.75)
แกงส้มชะอมไข่	แกงส้มชะอมไข่กุ้ง (0.82)	ไข่ชะอมทอด 7 ชิ้น (0.64)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.64)	ข้าวผัดไข่ (0.58)	ไข่พะโล้ (0.57)
กะเพรากุ้ง	แกงป่ากุ้ง (0.84)	ต้มข่ากุ้ง (0.83)	แกงเขียวหวานกุ้ง (0.82)	ทอดมันกุ้ง (0.80)	กต.ผัดแกงเขียวหวานกุ้ง (0.79)
ห่อหมกเจ	ผัดกะเพราเจ (0.91)	แกงเขียวหวานเจ (0.89)	ขนมผักกาดเจ (0.89)	ส้มตำเจ (0.85)	ต้มยำเจ (0.84)
แกงเผ็ดยอดมะพร้าวเจ	แกงเขียวหวานยอดมะพร้าวเจ (0.97)	ต้มยำเห็ดใส่ยอดมะพร้าวเจ (0.68)	ทอดมันข้าวโพดเจ (0.50)	แกงเขียวหวานเจ (0.48)	ห่อหมกเจ (0.47)
ไข่เจียวหอยนางรม	ไข่เจียวกุ้งสับ (0.56)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.54)	ข้าวผัดปลาหมึก (0.54)	ข้าวผัดน้ำพริกเผากุ้ง (0.52)	ข้าวผัดเขียวหวานกุ้ง (0.52)
แกงเขียวหวานกุ้ง	กต.ผัดแกงเขียวหวานกุ้ง (0.97)	แกงป่ากุ้ง (0.93)	ต้มข่ากุ้ง (0.93)	ทอดมันกุ้ง (0.90)	ข้าวผัดน้ำพริกเผากุ้ง (0.87)
แกงจืดหมูสับสาหร่าย	แกงจืดเต้าหู้ หมูสับ สาหร่าย (0.95)	แกงจืดเต้าหู้ วุ้นเส้น หมูสับ (0.76)	แกงจืดไข่น้ำ (0.65)	แกงจืดผักกาดขาวหมูสับ (0.64)	แกงจืดเต้าหู้วุ้นเส้น สาหร่ายเจ (0.56)
แปะก๋วย	แปะก๋วย 3 กระปุก (1.00)	แปะก๋วยซอง (0.72)	แปะก๋วยกระปุก (0.67)	สลัดแฮม (0.00)	คะน้าปลาเค็ม (0.00)
เนื้อแดดเดียว	แกงป่าเนื้อ (0.92)	แกงเขียวหวานเนื้อ (0.88)	ลาบเนื้อ (0.83)	กะเพราเนื้อ (0.79)	ข้าวผัดเขียวหวานเนื้อ (0.77)
ข้าวราดไข่เจียวหมูสับ	ข้าวราดไข่เจียว (0.92)	ข้าวราดกะเพราหมูกรอบ (0.80)	ข้าวราดกะเพราปลาหมึก (0.78)	ข้าวราดกะเพราไก่ (0.77)	ข้าวราดกะเพรากุ้ง (0.77)
ข้าวผัดผงกระหรี่กุ้ง	ข้าวผัดผงกระหรี่ปลาหมึก (0.91)	ข้าวผัดผงกระหรี่หมู (0.86)	ข้าวผัดผงกระหรี่ไก่ (0.85)	ปลาหมึกผัดผงกระหรี่ (0.82)	ข้าวผัดผงกระหรี่เนื้อ (0.77)
ส้มตำไข่เค็ม	ปลาช่อนทอดส้มตำ (0.56)	ข้าวผัดหมูยอ (0.50)	ข้าวผัดน้ำพริกกะปิปลาทูทอด (0.50)	ส้มตำกุ้งสด (0.47)	ยำกุนเชียง (0.46)
ผัดมะกะโรนีขี้เมากะเพรากรอบหมู	ผัดมะกะโรนีขี้เมากะเพรากรอบกุ้ง (0.88)	ผัดมะกะโรนีหมู (0.84)	ผัดผักรวมมิตรหมู (0.72)	ผัดมะกะโรนีไก่ (0.71)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.66)
ข้าวผัดเขียวหวานกุ้ง	ข้าวผัดกุ้ง (0.98)	ข้าวผัดน้ำพริกเผากุ้ง (0.96)	ข้าวผัดซีอิ๊วกุ้ง (0.89)	กต.ผัดแกงเขียวหวานกุ้ง (0.88)	แกงเขียวหวานกุ้ง (0.87)
ข้าวผัดซีอิ๊วกุ้ง	กต.ผัดซีอิ๊วกุ้ง (0.93)	ข้าวผัดน้ำพริกเผากุ้ง (0.91)	ข้าวผัดกุ้ง (0.90)	ข้าวผัดเขียวหวานกุ้ง (0.89)	ข้าวผัดซีอิ๊วปลาหมึก (0.86)
ก๋วยเตี๋ยวผัดซีอิ๊วไก่	ข้าวผัดซีอิ๊วไก่ (0.90)	กต.ผัดแกงเขียวหวานไก่ (0.76)	กต.ผัดซีอิ๊วหมู (0.74)	ข้าวผัดน้ำพริกเผาไก่ (0.74)	แกงเขียวหวานไก่ (0.73)
ก๋วยเตี๋ยวผัดขี้เมาไก่	กต.ราดหน้าไก่ (0.93)	กต.ผัดขี้เมาหมู (0.81)	ผัดไทยไก่ (0.80)	ต้มยำไก่ (0.77)	กต.ผัดแกงเขียวหวานไก่ (0.75)
อาหารกล่อง	พล่าปลาช่อน (0.00)	แกงเขียวหวานหมู (0.00)	กต.หลอดทรงเครื่อง (0.00)	ปลาหมึกทอดกระเทียมพริกไทย (0.00)	พล่ากุ้ง (0.00)
ต้มยำเจ	แกงเขียวหวานเจ (0.89)	ผัดกะเพราเจ (0.85)	ห่อหมกเจ (0.84)	ข้าวผัดเจ (0.82)	ส้มตำเจ (0.81)
สลัดไก่	ต้มข่าไก่ (0.73)	มัสมั่นไก่ (0.72)	แกงป่าไก่ (0.70)	แกงเขียวหวานไก่ (0.69)	ข้าวผัดไก่ (0.68)
ก๋วยเตี๋ยวผัดขี้เมากุ้ง	กต.ราดหน้ากุ้ง (0.93)	ข้าวต้มกุ้ง (0.82)	กต.ผัดแกงเขียวหวานกุ้ง (0.80)	แกงเขียวหวานกุ้ง (0.78)	แกงป่ากุ้ง (0.78)
ก๋วยเตี๋ยวผัดแกงเขียวหวานกุ้ง	แกงเขียวหวานกุ้ง (0.97)	ต้มข่ากุ้ง (0.89)	แกงป่ากุ้ง (0.89)	ข้าวผัดน้ำพริกเผากุ้ง (0.88)	ข้าวผัดเขียวหวานกุ้ง (0.88)
น้ำขิง	น้ำมะตูม (0.84)	น้ำกระเจี๊ยบ (0.84)	น้ำมะนาว (0.83)	น้ำขิงร้อน (0.83)	น้ำมะพร้าว (0.77)
ปลากะพงทอดกระเทียม	ปลากะพงทอดน้ำปลา (0.89)	กุ้งทอดกระเทียมพริกไทย (0.83)	เนื้อปลากะพงทอดพริกไทยดำ (0.80)	ปลาหมึกทอดกระเทียมพริกไทย (0.80)	ปลากะพงทอดกรอบ (0.78)
แกงป่ากุ้ง	ต้มข่ากุ้ง (0.96)	แกงเขียวหวานกุ้ง (0.93)	ทอดมันกุ้ง (0.92)	กต.ผัดแกงเขียวหวานกุ้ง (0.89)	พล่ากุ้ง (0.88)
ปลาหมึกแดดเดียว	ข้าวผัดปลาหมึก (0.72)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.67)	กะเพราปลาหมึก (0.65)	ยำปลาหมึก (0.62)	ปลาหมึกผัดไข่เค็ม (0.60)
กะเพราหมูกรอบ	คะน้าหมูกรอบ (0.65)	กะเพราปลาหมึก (0.64)	ข้าวราดกะเพราหมูกรอบ (0.63)	กะเพราหมู (0.61)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.58)
ข้าวราดกะเพราทะเล	ข้าวราดกะเพราปลาหมึก (0.80)	ข้าวราดกะเพราหมูกรอบ (0.76)	ข้าวราดกะเพรากุ้ง (0.75)	ข้าวราดกะเพราไก่ (0.74)	ข้าวราดกะเพราหมู (0.72)
ข้าวราดไข่เจียว	ข้าวราดไข่เจียวหมูสับ (0.92)	ข้าวราดกะเพราหมูกรอบ (0.82)	ข้าวราดกะเพราปลาหมึก (0.80)	ข้าวราดกะเพรากุ้ง (0.78)	ข้าวราดกะเพราไก่ (0.77)
น้ำอัญชัญ	น้ำอัญชัญมะนาว (0.86)	น้ำอัญชัญมะนาวโซดา (0.72)	น้ำมะตูม (0.61)	น้ำขิง (0.61)	น้ำกระเจี๊ยบ (0.59)
น้ำพริกหนุ่ม	ข้าวผัดน้ำพริกหนุ่ม (0.78)	น้ำพริกหนุ่มหมูทอด (0.52)	น้ำพริกกะปิ (0.26)	ข้าวผัดน้ำพริกลงเรือ (0.21)	น้ำพริกลงเรือ (0.21)
เส้นหมี่ผัดกะเฉดทะเล	เส้นหมี่ผัดกะเฉด (0.86)	เส้นหมี่ผัดกะเฉดกุ้ง (0.80)	เส้นหมี่ผัดกะเฉดไก่ (0.79)	เส้นหมี่ผัดกะเฉดหมู (0.78)	ผัดผักกะเฉด (0.77)
ผัดผักรวมมิตรหมูกรอบ	ผัดผักรวมมิตร (0.96)	ผัดผักรวมมิตรหมู (0.89)	ถั่วฝักยาวผัดพริกขิงหมูกรอบ (0.86)	ผัดผักรวมมิตรกุ้ง (0.86)	หมูกรอบผัดพริกเกลือ (0.77)
ก๋วยเตี๋ยวผัดแกงเขียวหวานไก่	แกงเขียวหวานไก่ (0.96)	โรตีแกงเขียวหวานไก่ (0.91)	ผัดไทยไก่ (0.85)	แกงป่าไก่ (0.85)	ต้มยำไก่ (0.85)
ข้าวผัดน้ำพริกเผาไก่	ข้าวผัดไก่ (0.95)	ข้าวผัดเขียวหวานไก่ (0.95)	ข้าวผัดซีอิ๊วไก่ (0.89)	กต.ผัดแกงเขียวหวานไก่ (0.84)	แกงเขียวหวานไก่ (0.81)
แกงส้มเนื้อปลากะพงไม่ทอด	แกงส้มเนื้อปลากะพง ทอด (0.93)	เนื้อปลากะพงทอดพริกไทยดำ (0.85)	แกงส้มเนื้อปลากะพง ไข่ชะอม (0.83)	ต้มข่าเนื้อปลากะพง (0.81)	ต้มยำเนื้อปลากะพง (0.81)
ปูนิ่มทอดกรอบ	ปูนิ่มทอดกระเทียม (0.72)	ปลากะพงทอดกรอบ (0.54)	ปูนิ่มผัดพริกไทยดำ (0.50)	ไข่เจียวเนื้อปู (0.44)	ปูนิ่มผัดผงกระหรี่ (0.43)
ข้าวราดกะเพรากุ้ง	ข้าวราดกะเพราปลาหมึก (0.90)	ข้าวราดกะเพราหมูกรอบ (0.84)	ข้าวราดกะเพราหมู (0.84)	ข้าวราดกะเพราไก่ (0.83)	ข้าวราดกะเพราเนื้อปลากะพง (0.80)
ยำมะม่วง	ยำตะไคร้ (0.76)	ยำกุนเชียง (0.76)	ยำหอยนางรม (0.72)	ยำไส้กรอก (0.70)	ยำปลาหมึก (0.66)
ไอศกรีมชาไทย	เฉาก๊วย ชาไทย (0.85)	ชาไทย (0.78)	ชาจีน (0.52)	ส้มตำไทย (0.22)	ชามะนาว (0.20)
ข้าวราดหน้าหมูน้ำมันหอย	หมูน้ำมันหอย (0.84)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.81)	ข้าวราดกะเพราหมู (0.72)	ข้าวราดกะเพราหมูชาบู (0.69)	ข้าวหน้าหมูทอดกระเทียม (0.68)
ต้มยำไก่	แกงเขียวหวานไก่ (0.87)	แกงป่าไก่ (0.85)	กต.ผัดแกงเขียวหวานไก่ (0.85)	ต้มข่าไก่ (0.84)	ผัดไทยไก่ (0.84)
ข้าวผัดซีอิ๊วปลาหมึก	กต.ผัดซีอิ๊วปลาหมึก (0.90)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.87)	ข้าวผัดปลาหมึก (0.86)	ข้าวผัดซีอิ๊วกุ้ง (0.86)	ข้าวผัดซีอิ๊วไก่ (0.80)
เต้าหู้ผัดกะเพราเจ	ผัดกะเพราเจ (0.82)	แกงจืดเต้าหู้สาหร่ายเจ (0.82)	ข้าวผัดเจ (0.81)	ข้าวผัดซีอิ้วเจ (0.79)	เต้าหู้ทอดเจ (0.78)
เนื้อปลากะพงทอดพริกไทยดำ	แกงส้มเนื้อปลากะพง ทอด (0.92)	กะเพราเนื้อปลากะพง (0.87)	ต้มข่าเนื้อปลากะพง (0.85)	ต้มยำเนื้อปลากะพง (0.85)	เนื้อปลากะพงสามรส (0.85)
แกงป่าหมู	แกงเขียวหวานหมู (0.93)	หมูสะเต๊ะ (0.92)	หมูแดดเดียว (0.92)	ผัดไทยหมู (0.89)	ลาบหมู (0.88)
ลาบกุ้ง	ลาบวุ้นเส้นกุ้ง (0.90)	แกงป่ากุ้ง (0.88)	ต้มข่ากุ้ง (0.84)	แกงเขียวหวานกุ้ง (0.84)	ทอดมันกุ้ง (0.82)
ปูนิ่มผัดพริกไทยดำ	เนื้อปูผัดพริกไทยดำ (0.88)	หมูกรอบผัดพริกเกลือ (0.73)	ปูนิ่มผัดผงกระหรี่ (0.72)	เต้าหู้ผัดพริกกระเทียม (0.71)	เนื้อปูผัดผงกะหรี่ (0.70)
ข้าวผัดน้ำพริกเผาเนิ้อ	ข้าวผัดหนำเลี้ยบ (0.88)	ข้าวผัดกุนเชียง (0.88)	ข้าวผัดหมูยอ (0.87)	ข้าวผัดน้ำพริกเผาปลาหมึก (0.85)	ข้าวผัดน้ำพริกเผากุ้ง (0.78)
น้ำผึ้งมะนาว	น้ำมะนาวโซดา (0.55)	น้ำอัญชัญมะนาวโซดา (0.55)	ชามะนาว (0.55)	น้ำเขียวมะนาวโซดา (0.53)	ไก่มะนาว (0.53)
ข้าวผัดปลาหมึก	ข้าวผัดน้ำพริกเผาปลาหมึก (0.95)	ข้าวผัดซีอิ๊วปลาหมึก (0.86)	ข้าวผัดหนำเลี้ยบ (0.78)	ข้าวผัดกุนเชียง (0.78)	ข้าวผัดหมูยอ (0.77)
ผัดขนมผักกาดเจ	ผัดผักบุ้ง เจ (0.94)	ผัดคะน้าเจ (0.94)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.92)	เต้าหู้ผัดถั่วงอกเจ (0.87)	ผัดผักรวมมิตรเจ (0.82)
หมี่ซั่วเจ	ส้มตำเจ (0.74)	ผัดกะเพราเจ (0.73)	ห่อหมกเจ (0.73)	ขนมผักกาดเจ (0.73)	ต้มยำเจ (0.72)
เส้นหมี่ผัดกะเฉดไก่	เส้นหมี่ผัดกะเฉดหมู (0.91)	เส้นหมี่ผัดกะเฉด (0.88)	เส้นหมี่ผัดกะเฉดกุ้ง (0.86)	ผัดผักกะเฉด (0.80)	เส้นหมี่ผัดกะเฉดทะเล (0.79)
ปอเปี๊ยะทอดเจ	หมูกรอบทอดเจ (0.92)	เต้าหู้ทอดเจ (0.91)	ลาบทอดเจ (0.89)	เผือกทอดเจ (0.88)	เต้าหู้และเผือกทอดเจ (0.79)
ถั่วแขกผัดกาน่าฉ่ายเจ	ผัดขนมผักกาดเจ (0.62)	ผัดคะน้าเจ (0.62)	ผัดผักบุ้ง เจ (0.62)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.61)	เต้าหู้ผัดถั่วงอกเจ (0.58)
เผือกทอดเจ	ปอเปี๊ยะทอดเจ (0.88)	เต้าหู้ทอดเจ (0.86)	หมูกรอบทอดเจ (0.86)	เต้าหู้และเผือกทอดเจ (0.85)	ลาบทอดเจ (0.85)
เต้าหู้และเผือกทอดเจ	เต้าหู้ทอดเจ (0.89)	เผือกทอดเจ (0.85)	ปอเปี๊ยะทอดเจ (0.79)	หมูกรอบทอดเจ (0.78)	ลาบทอดเจ (0.73)
ขนมผักกาดเจ	ผัดกะเพราเจ (0.93)	ห่อหมกเจ (0.89)	แกงเขียวหวานเจ (0.86)	ส้มตำเจ (0.80)	ต้มยำเจ (0.79)
หมูกรอบทอดเจ	ปอเปี๊ยะทอดเจ (0.92)	เต้าหู้ทอดเจ (0.90)	ลาบทอดเจ (0.89)	เผือกทอดเจ (0.86)	เต้าหู้และเผือกทอดเจ (0.78)
หมูกรอบเจคั่วพริกเกลือ	เต้าหู้ผัดถั่วงอกเจ (0.62)	กะเพราหมูกรอบเจ (0.62)	หมูกรอบผัดพริกเกลือ (0.61)	กะเพราหมูสับเจ (0.59)	ผัดผักรวมมิตรเจ (0.58)
กะเพราหมูกรอบเจ	กะเพราหมูสับเจ (0.92)	เต้าหู้ผัดกะเพราเจ (0.75)	ข้าวผัดเจ (0.73)	แกงเขียวหวานเจ (0.72)	หมูกรอบทอดเจ (0.72)
กะเพราหมูสับเจ	กะเพราหมูกรอบเจ (0.92)	เต้าหู้ผัดกะเพราเจ (0.77)	ข้าวผัดเจ (0.75)	ข้าวผัดซีอิ้วเจ (0.75)	ผัดผักบุ้ง เจ (0.73)
ผัดเห็ดเข็มทองน้ำมันหอย	เนื้อออสเตรเลียผัดน้ำมันหอย (0.67)	ยำเห็ดเข็มทอง (0.67)	ผักกาดขาวน้ำมันหอย (0.62)	หมูน้ำมันหอย (0.56)	ข้าวราดหน้าเนื้อน้ำมันหอย (0.55)
ผัดคะน้าเจ	ผัดผักบุ้ง เจ (0.94)	ผัดขนมผักกาดเจ (0.94)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.90)	เต้าหู้ผัดถั่วงอกเจ (0.87)	ผัดผักรวมมิตรเจ (0.85)
ลาบทอดเจ	หมูกรอบทอดเจ (0.89)	ปอเปี๊ยะทอดเจ (0.89)	เต้าหู้ทอดเจ (0.86)	เผือกทอดเจ (0.85)	เต้าหู้และเผือกทอดเจ (0.73)
ยำวุ้นเส้นเจ	ผัดวุ้นเส้นดอกไม้จีนเจ (0.79)	ต้มยำเจ (0.79)	ข้าวผัดเจ (0.76)	เต้าหู้ผัดกะเพราเจ (0.75)	แกงเขียวหวานเจ (0.75)
ปลากะพงสามรส	ปลากะพงแป๊ะซะ (0.97)	ปลากะพงผัดฉ่า (0.97)	ปลากะพงทอดน้ำปลา (0.80)	เนื้อปลากะพงสามรส (0.77)	แกงส้มปลากะพง ตัว (0.77)
น้ำแก้วมังกรปั่น	น้ำแคนตาลูปปั่น (0.74)	น้ำแตงโมปั่น (0.73)	น้ำลิ้นจี่ปั่น (0.73)	น้ำสับปะรดปั่น (0.72)	น้ำมะนาวปั่น (0.68)
ผัดผักบุ้งเจ	ผัดคะน้าเจ (0.94)	ผัดขนมผักกาดเจ (0.94)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.91)	เต้าหู้ผัดถั่วงอกเจ (0.88)	ผัดผักรวมมิตรเจ (0.87)
ผัดไทยไก่	แกงเขียวหวานไก่ (0.86)	แกงป่าไก่ (0.86)	กต.ผัดแกงเขียวหวานไก่ (0.85)	ต้มข่าไก่ (0.84)	ต้มยำไก่ (0.84)
ก๋วยเตี๋ยวผัดแกงเขียวหวานหมู	แกงเขียวหวานหมู (0.97)	โรตีแกงเขียวหวานหมู (0.92)	แกงป่าหมู (0.88)	ผัดไทยหมู (0.88)	ข้าวผัดเขียวหวานหมู (0.87)
ยำเห็ดฟาง	ต้มโคล้งเห็ดฟาง (0.79)	ยำเห็ดฟางเจ (0.67)	เมี่ยงเห็ด (0.62)	ยำเห็ดเข็มทอง (0.59)	ข้าวอบเห็ดหอม (0.56)
ยำเห็ดฟางเจ	ต้มยำเห็ดเจ (0.84)	ผัดกะเพราเห็ดเจ (0.81)	ต้มข่าเห็ดเจ (0.80)	ยำเห็ดรวมเจ (0.75)	ยำวุ้นเส้นเจ (0.71)
สุกี้ยากี้สูตรโบราณกุ้ง	สุกี้ยากี้สูตรโบราณหมู (0.71)	สุกี้ยากี้สูตรโบราณไก่ (0.69)	กต.ผัดแกงเขียวหวานกุ้ง (0.60)	แกงเขียวหวานกุ้ง (0.58)	กต.ผัดขี้เมากุ้ง (0.57)
ยำเห็ดรวมเจ	ผัดเห็ดรวมเจ (0.82)	เห็ดรวมทอดเจ (0.76)	ยำเห็ดฟางเจ (0.75)	ต้มยำเห็ดเจ (0.72)	ผัดกะเพราเห็ดเจ (0.67)
แกงเผ็ดยอดมะพร้าวไก่	แกงเผ็ดยอดมะพร้าวหมู (0.81)	แกงเผ็ดยอดมะพร้าวกุ้ง (0.73)	แกงป่าไก่ (0.54)	แกงเขียวหวานไก่ (0.53)	ผัดไทยไก่ (0.50)
แกงส้มทะเล	ห่อหมกทะเล (0.78)	ผัดไทยทะเล (0.71)	ยำทะเล (0.68)	ข้าวผัดทะเล (0.68)	กะเพราทะเล (0.65)
ผัดมะกะโรนีขี้เมากะเพรากรอบกุ้ง	ผัดมะกะโรนีขี้เมากะเพรากรอบหมู (0.88)	ผัดมะกะโรนีกุ้ง (0.84)	กุ้งผัดหน่อไม้ฝรั่ง (0.76)	กุ้งผัดหนำเลี๊ยบ (0.72)	ผัดผักรวมมิตรกุ้ง (0.72)
ข้าวผัดซีอิ้วเจ	ข้าวผัดเจ (0.92)	กต.ผัดซีอิ๊วเจ (0.84)	เต้าหู้ผัดกะเพราเจ (0.79)	ผัดขนมผักกาดเจ (0.77)	ผัดวุ้นเส้นดอกไม้จีนเจ (0.75)
แกงป่าปลากราย	ขนมจีบปลากราย (0.89)	แกงเขียวหวานลูกชิ้นปลากราย (0.85)	ข้าวผัดเขียวหวานปลากราย (0.82)	โรตีแกงเขียวหวานลูกชิ้นปลากราย (0.74)	ปลาเปรี้ยวหวาน (0.63)
ต้มโคล้งเห็ดฟาง	ยำเห็ดฟาง (0.79)	เมี่ยงเห็ด (0.72)	ข้าวอบเห็ดหอม (0.59)	ยำเห็ดฟางเจ (0.43)	ยำเห็ดเข็มทอง (0.36)
ข้าวผัดผงกระหรี่เนื้อ	ข้าวผัดผงกระหรี่ปลาหมึก (0.83)	ข้าวผัดผงกระหรี่ไก่ (0.79)	ข้าวผัดผงกระหรี่หมู (0.79)	ข้าวผัดผงกระหรี่กุ้ง (0.77)	ปลาหมึกผัดผงกระหรี่ (0.76)
ปีกไก่ทอด	ปีกไก่ทอดสมุนไพร (0.69)	ปอเปี๊ยะข้าวเหนียวไก่ทอด (0.25)	ขาหมูทอดส้มตำ (0.08)	ข้าวผัดเขียวหวานไก่ (0.07)	ข้าวผัดไก่ (0.06)
ผัดไทยหมู	แกงป่าหมู (0.89)	แกงเขียวหวานหมู (0.88)	กต.ผัดแกงเขียวหวานหมู (0.88)	หมูสะเต๊ะ (0.87)	กต.ผัดขี้เมาหมู (0.86)
